iso3,year,Tuberculosis_Deaths,Country,region,subregion,latitude,longitude
NIC,2010,166.535,Nicaragua,Americas,Central America,13.0,-85.0
NLD,2010,37.99711,Netherlands,Europe,Western Europe,52.5,5.75
NOR,2010,10.60171,Norway,Europe,Northern Europe,62.0,10.0
NPL,2010,14297.39,Nepal,Asia,Southern Asia,28.0,84.0
NZL,2010,9.97801,New Zealand,Oceania,Australia and New Zealand,-41.0,174.0
OMN,2010,11.25763,Oman,Asia,Western Asia,21.0,57.0
PAK,2010,27159.63,Pakistan,Asia,Southern Asia,30.0,70.0
PAN,2010,135.5764,Panama,Americas,Central America,9.0,-80.0
PER,2010,1784.161,Peru,Americas,South America,-10.0,-76.0
PHL,2010,20066.05,Philippines,Asia,South-Eastern Asia,13.0,122.0
PNG,2010,3640.901,Papua New Guinea,Oceania,Melanesia,-6.0,147.0
POL,2010,513.9109,Poland,Europe,Eastern Europe,52.0,20.0
PRK,2010,12767.98,North Korea,Asia,Eastern Asia,40.0,127.0
PRT,2010,161.8267,Portugal,Europe,Southern Europe,39.5,-8.0
PRY,2010,212.375,Paraguay,Americas,South America,-23.0,-58.0
QAT,2010,3.934363,Qatar,Asia,Western Asia,25.5,51.25
ROU,2010,1257.274,Romania,Europe,Eastern Europe,46.0,25.0
RUS,2010,17961.39,Russian Federation,Europe,Eastern Europe,60.0,100.0
RWA,2010,459.3126,Rwanda,Africa,Eastern Africa,-2.0,30.0
SAU,2010,697.7737,Saudi Arabia,Asia,Western Asia,25.0,45.0
SDN,2010,6860.048,Sudan,Africa,Northern Africa,15.0,30.0
SEN,2010,1556.06,Senegal,Africa,Western Africa,14.0,-14.0
SGP,2010,62.52338,Singapore,Asia,South-Eastern Asia,1.3667,103.8
SLB,2010,29.69074,Solomon Islands,Oceania,Melanesia,-8.0,159.0
SLE,2010,1922.754,Sierra Leone,Africa,Western Africa,8.5,-11.5
SLV,2010,63.59956,El Salvador,Americas,Central America,13.8333,-88.9167
SOM,2010,6005.133,Somalia,Africa,Eastern Africa,10.0,49.0
SRB,2010,123.7679,Serbia,Europe,Eastern Europe,44.0,21.0
SSD,2010,3181.666,South Sudan,Africa,Middle Africa,8.0,30.0
SUR,2010,18.33772,Suriname,Americas,South America,4.0,-56.0
SVK,2010,27.64705,Slovakia,Europe,Eastern Europe,48.6667,19.5
SVN,2010,11.26069,Slovenia,Europe,Southern Europe,46.0,15.0
SWE,2010,16.68524,Sweden,Europe,Northern Europe,62.0,15.0
SYC,2010,0.0,Seychelles,Africa,Eastern Africa,-4.5833,55.6667
SYR,2010,21.28144,Syrian Arab Republic,Asia,Western Asia,35.0,38.0
TCD,2010,1829.472,Chad,Africa,Middle Africa,15.0,19.0
TGO,2010,460.9364,Togo,Africa,Western Africa,8.0,1.1667
THA,2010,6074.366,Thailand,Asia,South-Eastern Asia,15.0,100.0
TJK,2010,575.4907,Tajikistan,Asia,Central Asia,39.0,71.0
TKM,2010,387.8117,Turkmenistan,Asia,Central Asia,40.0,60.0
TON,2010,0.5775,Tonga,Oceania,Polynesia,-20.0,-175.0
TTO,2010,22.29986,Trinidad and Tobago,Americas,Caribbean,11.0,-61.0
TUN,2010,80.58606,Tunisia,Africa,Northern Africa,34.0,9.0
TUR,2010,703.7918,Turkey,Asia,Western Asia,39.0,35.0
UGA,2010,3379.799,Uganda,Africa,Eastern Africa,1.0,32.0
UKR,2010,3166.001,Ukraine,Europe,Eastern Europe,49.0,32.0
URY,2010,38.30809,Uruguay,Americas,South America,-33.0,-56.0
USA,2010,373.7857,United States,Americas,Northern America,38.0,-97.0
UZB,2010,1392.889,Uzbekistan,Asia,Central Asia,41.0,64.0
VCT,2010,6.069707,Saint Vincent and the Grenadines,Americas,Caribbean,13.25,-61.2
VEN,2010,544.6908,Venezuela,Americas,South America,8.0,-66.0
VNM,2010,12503.56,Vietnam,Asia,South-Eastern Asia,16.0,106.0
VUT,2010,7.386049,Vanuatu,Oceania,Melanesia,-16.0,167.0
WSM,2010,0.441,Samoa,Oceania,Polynesia,-13.5833,-172.3333
YEM,2010,821.8495,Yemen,Asia,Western Asia,15.0,48.0
ZAF,2010,15219.43,South Africa,Africa,Southern Africa,-29.0,24.0
ZMB,2010,2420.624,Zambia,Africa,Eastern Africa,-15.0,30.0
ZWE,2010,711.0358,Zimbabwe,Africa,Eastern Africa,-20.0,30.0
